12.19,22.45,40.7,331,273,519,572,567,702,632,722
12.31,22.46,40.7,332,273,518,572,568,702,632,722
12.41,22.46,40.7,332,274,519,572,568,702,633,722
12.51,22.46,40.7,332,274,519,572,568,702,633,722
12.61,22.46,40.7,332,273,519,572,568,701,633,722
12.7,22.46,40.7,332,274,519,572,568,702,633,723
12.81,22.46,40.7,332,273,520,573,568,702,633,723
12.9,22.46,40.7,332,274,519,573,568,702,633,723
12.97,22.46,40.7,332,273,519,572,568,702,633,723
12.97,22.46,40.7,332,273,519,572,568,702,633,723
12.97,22.46,40.7,332,273,519,572,568,702,633,723
13.46,22.45,40.7,332,273,519,573,568,702,633,722
13.46,22.45,40.7,332,273,519,573,568,702,633,722
13.5,22.45,40.7,332,274,519,573,568,702,633,723
13.59,22.45,40.7,332,273,519,573,568,702,633,723
13.71,22.45,40.7,332,273,518,572,568,703,632,723
13.8,22.45,40.7,332,273,518,573,568,702,633,723
13.9,22.45,40.7,332,273,519,573,568,702,633,723
14.01,22.45,40.7,332,273,520,573,568,702,633,723
14.1,22.45,40.7,333,273,520,573,568,702,633,723
14.21,22.45,40.7,332,273,519,573,568,703,634,723
14.31,22.45,40.7,332,273,519,574,568,702,633,723
14.41,22.46,40.7,333,273,519,573,568,702,634,723
14.5,22.46,40.7,333,274,519,573,568,703,634,723
14.6,22.46,40.7,332,273,519,573,568,703,633,724
14.7,22.46,40.7,332,274,519,573,569,703,633,724
14.81,22.46,40.7,332,273,519,573,569,702,633,724
14.91,22.46,40.7,332,273,520,574,568,703,634,723
15.01,22.46,40.7,332,273,519,574,569,702,633,724
15.11,22.46,40.7,333,273,519,573,569,703,633,723
15.21,22.46,40.7,333,274,519,573,569,702,633,723
15.31,22.46,40.7,332,274,519,573,569,703,634,724
15.41,22.46,40.7,332,273,518,573,569,703,634,724
15.49,22.46,40.7,332,273,520,573,569,703,634,724
15.61,22.46,40.7,332,273,520,573,569,704,634,723
15.71,22.46,40.7,332,273,519,573,569,703,634,724
15.81,22.46,40.7,332,273,520,574,568,703,634,724
15.91,22.46,40.7,332,274,519,574,569,703,635,724
15.99,22.46,40.7,333,273,520,574,569,703,634,724
16.11,22.46,40.7,332,274,519,574,569,703,634,724
16.21,22.46,40.7,332,273,520,574,569,703,634,724
16.31,22.46,40.7,332,273,520,574,569,703,634,724
16.41,22.45,40.7,333,273,519,574,570,703,634,724
16.51,22.45,40.7,333,273,519,574,569,703,634,724
16.59,22.45,40.7,332,274,520,574,569,703,634,724
16.71,22.45,40.7,334,273,519,574,569,703,634,724
16.79,22.45,40.7,332,273,520,574,569,703,634,724
16.91,22.45,40.7,332,273,519,574,569,704,634,724
17.01,22.45,40.7,334,273,520,574,569,703,634,724
17.11,22.45,40.7,332,273,519,574,570,703,634,724
17.21,22.45,40.7,333,273,520,575,569,703,635,725
17.31,22.45,40.7,335,273,519,574,570,704,635,725
17.41,22.46,40.7,335,273,520,575,570,703,634,725
17.49,22.46,40.7,333,273,520,574,570,703,634,724
17.59,22.46,40.7,332,274,519,575,570,704,634,724
17.71,22.46,40.7,333,274,519,575,570,704,635,725
17.81,22.46,40.7,333,273,520,574,569,703,634,724
17.91,22.46,40.7,332,273,519,575,569,703,635,724
18.01,22.46,40.7,332,273,520,574,570,703,635,724
18.11,22.46,40.7,334,274,519,575,569,704,635,725
18.21,22.46,40.7,333,273,519,575,570,704,635,724
18.31,22.46,40.7,333,274,519,575,570,704,635,725
18.41,22.45,40.7,332,274,520,575,570,704,634,725
18.49,22.45,40.7,332,273,520,575,569,704,635,725
18.59,22.45,40.7,333,273,519,575,570,704,634,724
18.71,22.45,40.7,335,273,519,575,570,704,635,725
18.81,22.45,40.7,332,273,519,575,570,704,634,725
18.91,22.45,40.7,333,273,520,575,570,704,635,725
19.01,22.45,40.7,332,273,520,575,570,704,634,725
19.11,22.45,40.7,333,273,520,575,570,704,634,724
19.19,22.45,40.7,333,273,520,575,570,704,634,724
19.29,22.45,40.7,332,273,519,574,571,704,634,724
19.41,22.45,40.7,332,273,520,575,570,704,635,725
19.51,22.44,40.67,335,273,520,575,570,704,634,725
19.61,22.44,40.67,332,273,520,575,570,703,635,725
19.7,22.44,40.67,332,273,520,575,570,704,634,725
19.8,22.44,40.67,332,273,520,575,570,705,634,724
19.9,22.44,40.67,333,273,520,575,570,704,634,725
20,22.44,40.67,332,273,520,575,571,705,634,725
20.1,22.44,40.67,332,273,520,575,571,705,634,724
20.2,22.44,40.67,332,273,519,575,570,704,635,724
20.3,22.44,40.67,333,273,520,575,570,704,635,725
20.4,22.44,40.67,335,273,520,575,571,704,634,725
20.5,22.45,40.7,332,272,520,575,570,704,635,725
20.6,22.45,40.7,332,273,520,576,570,704,635,725
20.7,22.45,40.7,333,273,519,575,571,705,634,724
20.8,22.45,40.7,332,273,520,576,571,705,634,725
20.9,22.45,40.7,332,272,520,575,570,704,634,725
21,22.45,40.7,333,273,520,575,571,705,635,724
21.1,22.45,40.7,332,273,520,575,571,705,635,725
21.2,22.45,40.7,332,272,520,576,570,705,634,725
21.3,22.45,40.7,332,273,520,575,571,705,635,724
21.4,22.45,40.7,332,273,520,575,571,704,635,725
21.5,22.45,40.63,334,273,519,575,571,704,635,725
21.6,22.45,40.63,335,273,519,576,571,704,635,725
21.7,22.45,40.63,333,273,520,575,571,706,635,724
21.8,22.45,40.63,332,273,519,575,571,705,635,725
21.9,22.45,40.63,333,273,521,576,570,704,635,726
22,22.45,40.63,332,273,520,576,570,705,635,725
22.1,22.45,40.63,334,273,519,575,571,705,635,725
22.2,22.45,40.63,333,273,519,576,570,705,635,725
22.3,22.45,40.63,332,273,520,576,571,705,634,725
22.4,22.45,40.63,332,273,520,576,571,705,635,725
22.5,22.44,40.67,333,272,520,575,571,705,634,725
22.6,22.44,40.67,334,273,519,575,571,705,635,725
22.7,22.44,40.67,332,273,520,576,571,704,634,725
22.8,22.44,40.67,333,273,520,576,571,705,634,725
22.9,22.44,40.67,332,273,520,576,571,705,634,724
23,22.44,40.67,334,273,520,576,571,705,635,724
23.1,22.44,40.67,332,273,519,576,571,705,634,725
23.2,22.44,40.67,333,273,520,576,572,705,634,724
23.3,22.44,40.67,332,272,520,576,571,704,635,725
23.4,22.44,40.67,335,272,520,577,571,705,634,726
23.5,22.45,40.7,332,273,520,576,571,704,635,725
23.6,22.45,40.7,334,272,520,576,571,704,635,726
23.7,22.45,40.7,332,272,520,576,571,705,634,725
23.8,22.45,40.7,332,272,520,576,571,705,634,725
23.9,22.45,40.7,332,273,519,575,571,705,635,724
24,22.45,40.7,333,273,519,575,571,705,634,725
24.1,22.45,40.7,334,273,520,575,571,705,635,725
24.2,22.45,40.7,332,274,520,576,572,704,635,725
24.3,22.45,40.7,332,272,520,575,571,706,634,724
24.4,22.45,40.7,333,273,520,576,572,706,635,725
24.5,22.46,40.7,332,273,519,576,571,706,634,725
24.6,22.46,40.7,335,273,519,575,571,706,634,725
24.7,22.46,40.7,334,273,519,576,571,706,635,725
24.81,22.46,40.7,333,273,519,576,571,705,635,725
24.89,22.46,40.7,333,273,519,576,572,706,635,725
25.01,22.46,40.7,332,272,520,576,571,706,635,725
25.11,22.46,40.7,332,273,519,576,571,706,635,725
25.21,22.46,40.7,332,272,520,576,572,705,635,726
25.31,22.46,40.7,332,272,520,576,571,705,635,725
25.41,22.46,40.7,332,272,520,576,571,705,634,725
25.51,22.46,40.7,332,272,519,577,571,705,634,725
25.61,22.45,40.7,333,272,519,576,571,706,634,725
25.71,22.45,40.7,333,272,519,576,572,705,635,725
25.81,22.45,40.7,332,273,519,576,571,705,635,725
25.91,22.45,40.7,333,272,519,576,572,705,635,724
26.01,22.45,40.7,333,273,520,575,571,706,635,725
26.11,22.45,40.7,333,273,520,576,572,705,634,725
26.21,22.45,40.7,333,273,519,576,571,705,635,725
26.31,22.45,40.7,334,273,520,576,571,706,634,725
26.41,22.45,40.7,333,273,519,576,572,706,635,725
26.5,22.45,40.7,332,273,519,576,571,706,635,725
26.6,22.44,40.67,333,272,520,576,572,706,634,725
26.7,22.44,40.67,334,273,519,576,571,706,634,725
26.79,22.44,40.67,333,272,519,576,572,706,635,725
26.9,22.44,40.67,332,273,519,576,572,706,634,725
26.99,22.44,40.67,332,272,519,576,572,706,635,725
27.09,22.44,40.67,333,273,519,576,571,706,634,725
27.2,22.44,40.67,332,272,519,576,571,705,634,725
27.31,22.44,40.67,333,272,520,577,571,705,635,725
27.4,22.44,40.67,334,272,520,576,572,706,634,724
27.5,22.44,40.67,333,273,519,576,572,705,635,725
27.61,22.46,40.7,335,273,520,576,571,706,635,725
27.7,22.46,40.7,333,273,520,576,572,706,634,725
27.8,22.46,40.7,334,272,520,576,572,705,634,725
27.91,22.46,40.7,332,272,519,576,571,705,634,724
28,22.46,40.7,333,272,519,576,571,706,635,724
28.11,22.46,40.7,332,272,519,576,572,706,634,724
28.2,22.46,40.7,332,272,520,576,572,706,635,725
28.3,22.46,40.7,332,272,520,576,572,706,634,725
28.4,22.46,40.7,335,272,520,577,571,705,635,725
28.5,22.46,40.7,333,273,520,576,572,706,634,725
28.6,22.45,40.7,334,272,519,576,572,706,634,725
28.7,22.45,40.7,333,273,520,576,572,706,634,725
28.8,22.45,40.7,332,273,519,576,572,707,635,725
28.9,22.45,40.7,333,273,520,576,571,706,634,725
29,22.45,40.7,333,273,520,576,571,706,634,725
29.1,22.45,40.7,334,272,519,576,572,706,634,724
29.2,22.45,40.7,333,272,520,576,572,706,634,725
29.3,22.45,40.7,332,272,519,576,572,705,634,725
29.4,22.45,40.7,332,272,520,577,571,705,634,725
29.49,22.45,40.7,333,272,519,576,571,706,635,725
29.6,22.46,40.67,332,273,519,576,572,706,634,725
29.7,22.46,40.67,333,273,519,576,572,706,634,724
29.8,22.46,40.67,333,272,520,577,571,705,634,725
29.8,22.46,40.67,333,272,520,577,571,705,634,725
29.8,22.46,40.67,333,272,520,577,571,705,634,725
30.31,22.46,40.67,333,273,520,576,572,706,634,725
30.31,22.46,40.67,333,273,520,576,572,706,634,725
30.31,22.46,40.67,333,273,520,576,572,706,634,725
30.4,22.46,40.67,333,273,519,576,571,706,635,725
30.5,22.46,40.67,332,273,520,577,571,705,634,725
30.6,22.46,40.67,332,272,519,576,572,706,634,724
30.7,22.46,40.67,332,272,519,577,572,706,634,725
30.8,22.46,40.67,332,272,519,577,572,705,634,725
30.9,22.46,40.67,332,272,519,577,572,706,634,725
31,22.46,40.67,334,273,519,576,571,706,634,725
31.1,22.46,40.67,333,272,520,577,572,705,635,725
31.2,22.46,40.67,333,272,519,576,571,706,634,725
31.3,22.46,40.67,333,272,519,577,572,705,634,725
31.41,22.46,40.67,333,272,519,576,572,706,633,724
31.49,22.46,40.67,333,272,518,576,572,706,634,724
31.61,22.46,40.7,332,272,520,576,571,705,635,725
31.71,22.46,40.7,333,272,520,576,572,706,634,725
31.79,22.46,40.7,332,272,519,577,571,706,634,725
31.91,22.46,40.7,332,272,520,576,571,706,634,725
31.99,22.46,40.7,332,273,520,578,571,705,635,725
32.09,22.46,40.7,332,272,519,576,571,706,634,725
32.19,22.46,40.7,333,272,520,576,572,706,635,725
32.31,22.46,40.7,333,272,520,577,571,705,634,726
32.4,22.46,40.7,335,272,520,577,572,706,634,725
32.5,22.46,40.7,333,272,519,576,572,706,635,725
32.6,22.46,40.7,332,272,520,577,572,705,635,726
32.7,22.45,40.67,333,272,519,576,571,705,634,725
32.8,22.45,40.67,333,272,519,576,571,706,634,725
32.9,22.45,40.67,332,272,520,577,572,705,635,725
33,22.45,40.67,332,272,520,577,571,705,634,726
33.1,22.45,40.67,332,272,520,577,571,706,634,725
33.2,22.45,40.67,333,272,520,576,572,706,634,725
33.3,22.45,40.67,333,272,519,577,571,706,634,725
33.4,22.45,40.67,332,272,520,577,572,706,635,725
33.5,22.45,40.67,334,272,520,576,572,706,635,725
33.6,22.45,40.67,334,272,519,576,572,707,634,724
33.7,22.46,40.7,333,272,519,576,572,705,634,724
33.8,22.46,40.7,333,272,519,576,571,706,634,725
33.9,22.46,40.7,332,272,519,577,571,706,635,725
34,22.46,40.7,334,272,520,577,571,706,634,725
34.1,22.46,40.7,332,272,520,577,572,706,634,725
34.2,22.46,40.7,333,272,520,577,571,706,635,725
34.3,22.46,40.7,333,272,519,577,571,706,635,725
34.4,22.46,40.7,333,272,519,577,572,706,634,724
34.5,22.46,40.7,333,272,520,577,571,705,635,725
34.6,22.46,40.7,332,272,520,577,572,706,634,725
34.7,22.45,40.63,333,272,520,577,572,705,634,725
34.81,22.45,40.63,333,271,519,577,572,705,635,725
34.9,22.45,40.63,333,272,519,577,572,706,634,725
35,22.45,40.63,334,273,519,577,572,706,634,724
35.11,22.45,40.63,332,272,520,577,572,705,635,725
35.21,22.45,40.63,335,272,519,577,572,705,635,724
35.31,22.45,40.63,332,272,520,577,571,706,635,725
35.41,22.45,40.63,333,273,520,576,572,706,634,725
35.5,22.45,40.63,333,272,519,577,571,706,634,725
35.6,22.45,40.63,333,271,519,578,572,706,633,724
35.7,22.45,40.7,332,271,519,578,572,706,634,725
35.8,22.45,40.7,332,272,519,577,572,705,634,725
35.9,22.45,40.7,332,272,519,577,572,705,634,725
36,22.45,40.7,333,272,519,577,571,705,634,725
36.1,22.45,40.7,333,272,519,577,572,705,635,725
36.2,22.45,40.7,333,273,519,577,571,705,634,725
36.3,22.45,40.7,332,271,520,578,571,705,634,725
36.4,22.45,40.7,333,273,519,576,572,706,635,725
36.5,22.45,40.7,333,272,519,577,571,705,635,725
36.6,22.45,40.7,332,272,518,576,572,706,633,724
36.7,22.46,40.7,333,272,519,576,572,706,634,724
36.8,22.46,40.7,333,272,519,577,572,706,634,724
36.9,22.46,40.7,332,272,519,577,571,706,634,724
37,22.46,40.7,332,271,519,577,571,706,635,724
37.1,22.46,40.7,334,272,519,577,572,705,635,725
37.2,22.46,40.7,332,272,520,577,572,705,634,725
37.3,22.46,40.7,333,272,519,577,572,705,635,724
37.4,22.46,40.7,333,271,520,578,571,705,634,725
37.5,22.46,40.7,332,271,519,578,572,706,634,724
37.6,22.46,40.7,332,271,519,577,572,706,634,724
37.7,22.44,40.67,334,272,520,577,571,705,634,725
37.8,22.44,40.67,333,272,520,577,572,706,635,724
37.9,22.44,40.67,332,272,519,577,571,705,634,725
38,22.44,40.67,333,272,519,577,572,705,634,724
38.1,22.44,40.67,332,271,519,577,572,706,634,724
38.2,22.44,40.67,332,272,519,577,571,705,635,725
38.3,22.44,40.67,332,272,519,577,571,706,634,725
38.4,22.44,40.67,332,272,519,577,572,705,634,725
38.5,22.44,40.67,332,271,519,577,572,706,633,725
38.6,22.44,40.67,332,272,519,577,572,706,634,725
38.7,22.44,40.67,332,272,520,577,572,705,634,725
38.8,22.45,40.67,335,271,520,577,571,705,634,725
38.9,22.45,40.67,332,271,519,577,572,706,634,723
39,22.45,40.67,332,271,519,577,571,706,634,725
39.1,22.45,40.67,334,272,519,577,571,705,635,726
39.2,22.45,40.67,333,272,519,577,571,705,634,725
39.3,22.45,40.67,333,272,519,577,571,705,634,725
39.4,22.45,40.67,333,272,520,577,571,705,635,725
39.5,22.45,40.67,333,272,519,578,571,706,635,725
39.6,22.45,40.67,334,271,519,577,572,705,634,724
39.7,22.45,40.67,332,272,519,577,572,706,634,724
39.8,22.44,40.7,332,272,520,578,571,705,634,725
39.9,22.44,40.7,333,271,519,577,571,705,634,724
40,22.44,40.7,332,272,520,577,571,705,634,725
40.1,22.44,40.7,333,272,518,576,572,706,633,723
40.2,22.44,40.7,332,272,519,577,572,706,634,723
40.3,22.44,40.7,332,272,520,578,571,705,634,724
40.41,22.44,40.7,332,271,519,578,571,705,634,724
40.51,22.44,40.7,332,271,520,577,571,705,633,725
40.61,22.44,40.7,331,272,520,577,572,705,634,725
40.71,22.44,40.7,332,271,519,577,572,706,633,725
40.81,22.44,40.7,334,272,519,577,572,705,634,724
40.91,22.44,40.7,332,271,520,577,571,705,634,724
41.01,22.44,40.7,332,272,520,577,571,705,634,725
41.09,22.44,40.7,332,271,520,577,572,705,634,724
41.21,22.44,40.7,332,271,520,578,571,705,634,724
41.31,22.44,40.7,333,272,519,577,571,706,634,724
41.41,22.44,40.7,334,272,520,577,571,704,635,724
41.5,22.44,40.7,333,271,519,577,571,705,634,725
41.61,22.44,40.7,332,271,519,577,571,705,634,724
41.71,22.44,40.7,332,271,519,578,571,705,634,724
41.81,22.45,40.67,332,271,519,577,571,705,634,724
41.89,22.45,40.67,332,271,519,577,571,705,634,724
42.01,22.45,40.67,332,271,520,577,571,705,633,724
42.11,22.45,40.67,334,271,520,578,571,705,634,724
42.21,22.45,40.67,332,271,519,577,572,705,634,724
42.31,22.45,40.67,332,271,519,576,572,705,633,724
42.41,22.45,40.67,332,272,520,577,572,706,633,723
42.49,22.45,40.67,332,271,518,577,572,706,633,723
42.6,22.45,40.67,332,271,519,576,572,706,633,724
42.7,22.45,40.67,333,271,519,577,571,705,633,724
42.79,22.45,40.7,333,271,519,577,572,705,633,724
42.89,22.45,40.7,332,271,519,578,572,705,633,724
43.01,22.45,40.7,332,271,519,577,572,705,633,724
43.11,22.45,40.7,334,271,519,577,571,705,633,724
43.21,22.45,40.7,333,271,520,577,571,705,634,725
43.31,22.45,40.7,332,271,520,577,571,705,633,724
43.39,22.45,40.7,332,271,519,578,571,705,633,724
43.51,22.45,40.7,334,271,519,577,572,705,633,723
43.61,22.45,40.7,332,271,519,577,572,705,633,724
43.7,22.45,40.7,332,271,520,578,571,705,634,725
43.79,22.45,40.7,332,271,519,577,571,705,634,725
43.89,22.44,40.7,334,271,519,578,572,705,633,724
44.01,22.44,40.7,333,271,519,577,572,705,633,724
44.11,22.44,40.7,332,271,520,577,571,705,634,724
44.21,22.44,40.7,332,271,520,578,571,705,633,725
44.31,22.44,40.7,333,272,520,577,571,705,635,725
44.41,22.44,40.7,332,272,519,578,571,704,634,725
44.49,22.44,40.7,332,271,520,578,572,705,633,724
44.59,22.44,40.7,332,271,520,578,570,705,634,724
44.71,22.44,40.7,332,271,520,577,572,705,634,724
44.81,22.44,40.7,333,271,518,576,572,706,634,723
44.9,22.44,40.7,332,271,520,578,571,705,633,724
45,22.44,40.7,332,271,520,578,571,705,633,724
45.1,22.44,40.7,334,271,520,578,572,705,633,724
45.2,22.44,40.7,332,271,520,578,571,705,634,725
45.3,22.44,40.7,332,271,519,577,572,706,633,724
45.4,22.44,40.7,335,272,519,577,572,706,633,723
45.5,22.44,40.7,333,272,519,577,572,706,634,724
45.6,22.44,40.7,332,271,520,578,572,705,633,724
45.7,22.44,40.7,332,271,519,578,572,706,633,724
45.8,22.44,40.7,335,271,520,577,573,707,633,723
45.9,22.45,40.67,333,272,519,577,573,706,633,724
46.01,22.45,40.67,334,271,520,577,572,705,634,724
46.09,22.45,40.67,332,271,520,578,572,705,634,724
46.21,22.45,40.67,334,271,519,577,573,706,633,723
46.31,22.45,40.67,333,272,520,577,572,706,633,724
46.41,22.45,40.67,332,272,520,577,572,706,633,723
46.51,22.45,40.67,333,271,519,577,573,706,634,723
46.59,22.45,40.67,334,271,519,577,573,707,634,724
46.71,22.45,40.67,335,271,520,577,572,707,633,723
46.79,22.45,40.67,333,272,520,576,572,706,634,724
46.79,22.45,40.67,333,272,520,576,572,706,634,724
46.79,22.45,40.67,333,272,520,576,572,706,634,724
47.3,22.46,40.67,333,272,519,577,572,707,634,724
47.3,22.46,40.67,333,272,519,577,572,707,634,724
47.3,22.46,40.67,333,272,519,577,572,707,634,724
47.41,22.46,40.67,333,271,520,577,573,706,634,724
47.5,22.46,40.67,335,272,519,577,572,706,634,724
47.6,22.46,40.67,335,272,519,577,573,707,634,724
47.7,22.46,40.67,333,271,519,577,572,707,634,724
47.8,22.46,40.67,332,271,519,577,573,707,633,724
47.9,22.45,40.63,333,271,520,578,573,706,634,724
48,22.45,40.63,333,271,520,578,572,706,634,723
48.1,22.45,40.63,332,271,520,578,572,705,633,724
48.2,22.45,40.63,335,271,520,578,573,706,634,724
48.3,22.45,40.63,333,272,519,577,572,707,634,724
48.4,22.45,40.63,333,272,519,577,572,707,634,724
48.5,22.45,40.63,333,272,519,577,572,707,634,724
48.6,22.45,40.63,333,272,519,577,573,707,635,725
48.7,22.45,40.63,333,272,519,577,573,707,634,724
48.81,22.45,40.63,333,271,519,578,572,707,633,725
48.91,22.44,40.67,333,271,519,578,572,707,634,725
49.01,22.44,40.67,333,272,519,577,573,707,634,724
49.09,22.44,40.67,335,272,519,577,573,707,635,724
49.19,22.44,40.67,335,271,519,577,573,707,634,725
49.29,22.44,40.67,333,272,519,577,573,707,634,724
49.39,22.44,40.67,333,272,519,577,573,707,634,724
49.51,22.44,40.67,334,272,520,577,572,707,634,725
49.59,22.44,40.67,333,271,520,578,573,707,634,724
49.7,22.44,40.67,334,271,519,576,573,708,634,724
49.8,22.44,40.67,336,272,520,578,572,707,635,725
49.9,22.44,40.7,333,272,520,578,571,705,635,725
50,22.44,40.7,333,272,519,577,573,707,634,725
50.1,22.44,40.7,333,272,520,577,573,708,634,724
50.2,22.44,40.7,333,272,519,577,573,707,634,724
50.3,22.44,40.7,333,272,521,578,572,706,635,725
50.4,22.44,40.7,333,272,520,578,573,707,635,724
50.5,22.44,40.7,333,273,520,578,572,707,635,725
50.6,22.44,40.7,333,272,520,577,572,706,635,725
50.7,22.44,40.7,333,271,519,578,573,707,633,724
50.8,22.44,40.7,332,271,519,578,573,707,634,724
50.9,22.44,40.7,333,272,518,577,573,707,634,724
51.01,22.44,40.67,334,272,520,577,572,707,635,725
51.09,22.44,40.67,333,273,519,578,572,707,635,725
51.21,22.44,40.67,335,272,520,577,573,708,635,724
51.31,22.44,40.67,332,272,519,577,574,708,635,724
51.39,22.44,40.67,336,272,520,577,573,708,634,724
51.49,22.44,40.67,336,272,519,577,573,707,634,724
51.59,22.44,40.67,332,272,520,578,572,706,635,726
51.69,22.44,40.67,332,271,519,578,573,707,634,724
51.81,22.44,40.67,333,272,520,577,573,708,634,725
51.91,22.44,40.67,333,272,519,578,572,707,635,725
52,22.44,40.67,334,272,519,577,573,707,635,725
52.09,22.44,40.67,333,272,520,577,573,707,634,725
52.21,22.44,40.67,333,272,519,577,573,707,634,725
52.29,22.44,40.67,333,272,519,577,573,708,634,725
52.41,22.44,40.67,333,272,520,578,572,706,635,726
52.51,22.44,40.67,335,272,520,577,574,708,634,725
52.59,22.44,40.67,334,272,520,577,573,707,635,724
52.71,22.44,40.67,333,272,519,578,573,707,634,725
52.81,22.44,40.67,333,271,519,578,574,707,634,724
52.91,22.44,40.67,333,271,518,578,573,708,634,724
53.01,22.44,40.7,333,271,520,578,574,708,634,724
