1900,2382,2026
1896,2385,2027
1895,2385,2022
1898,2384,2027
1895,2386,2025
1893,2387,2031
1892,2389,2027
1899,2386,2019
1895,2385,2019
1894,2383,2029
1896,2387,2025
1892,2387,2024
1895,2382,2024
1891,2389,2027
1896,2386,2026
1902,2385,2023
1897,2384,2024
1891,2389,2027
1895,2389,2025
1892,2382,2024
1898,2386,2031
1897,2389,2023
1896,2381,2025
1895,2386,2024
1898,2382,2023
1896,2392,2025
1898,2384,2027
1888,2386,2020
1896,2387,2023
1899,2386,2024
1894,2382,2025
1898,2387,2026
1896,2387,2024
1894,2386,2023
1892,2388,2026
1892,2387,2023
1897,2382,2025
1896,2389,2023
1903,2386,2028
1897,2387,2029
1897,2389,2028
1899,2380,2023
1895,2385,2026
1899,2390,2024
1899,2387,2023
1897,2386,2024
1897,2391,2021
1894,2389,2024
1897,2379,2026
1904,2386,2021
1903,2388,2026
1897,2383,2021
1893,2382,2023
1893,2384,2026
1896,2385,2030
1895,2391,2026
1894,2387,2025
1897,2385,2025
1894,2381,2027
1897,2390,2023
1895,2385,2026
1899,2385,2027
1898,2389,2023
1892,2390,2024
1895,2387,2026
1898,2383,2023
1899,2386,2026
1901,2387,2025
1901,2384,2023
1899,2384,2021
1899,2383,2022
1901,2386,2023
1902,2387,2024
1898,2387,2034
1896,2391,2028
1897,2384,2028
1899,2386,2024
1896,2384,2027
1897,2391,2024
1902,2393,2021
1898,2385,2018
1901,2386,2021
1894,2388,2027
1898,2385,2030
1899,2390,2027
1895,2383,2028
1896,2387,2022
1896,2388,2024
1895,2388,2024
1897,2384,2027
1896,2391,2023
1902,2390,2023
1896,2387,2022
1894,2386,2028
1898,2383,2024
1901,2388,2023
1891,2380,2027
1899,2388,2021
1902,2385,2025
1895,2384,2023
1896,2386,2025
1898,2386,2025
1901,2385,2026
1897,2382,2025
1900,2381,2024
1901,2384,2022
1897,2387,2021
1899,2387,2021
1898,2392,2023
1897,2387,2024
1895,2388,2024
1902,2384,2018
1897,2384,2027
1901,2390,2020
1897,2388,2018
1890,2384,2023
1897,2385,2020
1896,2387,2022
1900,2389,2023
1903,2383,2020
1901,2391,2022
1899,2387,2023
1897,2386,2019
1898,2386,2020
1896,2383,2016
1898,2388,2016
1896,2392,2023
1902,2387,2022
1900,2387,2025
1898,2382,2023
1899,2387,2026
1897,2386,2023
1898,2386,2018
1894,2388,2022
1897,2387,2019
1897,2381,2025
1897,2381,2016
1896,2390,2023
1890,2390,2013
1889,2380,2011
1879,2384,2012
1885,2389,2003
1885,2399,1993
1878,2399,1991
1873,2403,1990
1864,2400,1979
1864,2392,1978
1862,2384,1994
1865,2374,1998
1872,2375,2005
1873,2371,2013
1890,2368,2023
1905,2359,2024
1924,2342,2025
1950,2330,2019
1960,2335,2021
1970,2379,2019
1972,2430,2001
1964,2442,1987
1950,2441,1988
1942,2415,2004
1934,2386,2011
1937,2363,2020
1935,2349,2024
1929,2353,2037
1924,2360,2046
1934,2378,2051
1944,2396,2045
1972,2409,2028
1979,2403,2027
1979,2392,2034
1974,2382,2044
1975,2373,2057
1973,2369,2053
1971,2367,2050
1959,2378,2066
1957,2399,2055
1963,2427,2035
1980,2451,2005
1978,2465,2026
1969,2476,2079
1939,2519,2150
1917,2555,2144
1934,2549,2139
1936,2471,2124
1953,2366,2094
1959,2302,2063
1928,2259,2113
1897,2258,2150
1855,2280,2201
1841,2323,2214
1870,2368,2178
1877,2399,2128
1885,2405,2073
1921,2386,2035
1962,2363,2050
1964,2328,2096
1964,2326,2102
1926,2338,2086
1895,2340,2077
1881,2329,2073
1903,2338,2080
1897,2359,2093
1899,2375,2073
1911,2387,2057
1910,2375,2079
1886,2357,2055
1866,2331,2067
1870,2365,2070
1924,2383,2084
1876,2393,2136
1841,2469,2065
1866,2491,1969
1856,2514,2137
1788,2534,2163
1843,2492,2155
1899,2427,2173
2000,2369,2154
2007,2315,2143
1988,2312,2152
2027,2343,2116
1973,2341,2134
1890,2410,2143
1898,2369,2093
1899,2313,2144
1942,2314,2137
1908,2347,2100
1825,2343,2079
1864,2334,2063
1877,2308,2058
1900,2325,2036
1915,2349,2053
1936,2355,2068
1929,2343,2058
1919,2329,2041
1914,2332,2079
1819,2504,2100
1817,2502,2098
1816,2499,2096
1814,2496,2095
1827,2499,2073
1822,2408,2043
1824,2301,2106
1818,2308,2133
1835,2337,2142
1842,2375,2135
1823,2398,2136
1881,2371,2089
1897,2328,2060
1864,2289,2071
1806,2257,2152
1888,2283,2145
1939,2308,2053
1877,2341,2048
1862,2324,2117
1859,2332,2092
1867,2354,2072
1831,2369,2084
1826,2379,2103
1871,2373,2098
1889,2409,2080
1851,2415,2165
1850,2446,2114
1856,2478,2032
1866,2475,2079
1859,2497,2179
1852,2498,2089
1878,2451,2099
1923,2359,2124
1977,2274,2193
2040,2293,2235
2022,2354,2139
1954,2397,2088
1896,2407,2118
1866,2387,2099
1886,2354,2078
1904,2338,2150
1950,2356,2070
1893,2343,2035
1883,2328,2060
1880,2312,2082
1895,2300,2056
1914,2313,2090
1921,2308,2086
1927,2335,2031
1927,2328,2028
1925,2339,2071
1947,2355,2086
1955,2386,2113
1911,2428,2159
1929,2443,2029
1945,2509,2011
1905,2513,2141
1859,2509,2203
1822,2455,2137
1786,2390,2059
1821,2336,2064
1845,2323,2113
1848,2345,2158
1830,2392,2182
1838,2405,2154
1851,2390,2082
1898,2349,2037
1916,2315,2037
1911,2302,2080
1884,2315,2109
1865,2288,2109
1871,2283,2068
1872,2299,2064
1875,2323,2088
1879,2342,2103
1878,2348,2092
1885,2333,2059
1869,2332,2070
1860,2367,2095
1851,2404,2078
1836,2443,2057
1809,2451,2036
1796,2434,2101
1825,2429,2124
1811,2528,2179
1816,2597,2145
1817,2506,2133
1834,2381,2207
1909,2389,2229
1992,2353,2209
1992,2355,2194
1972,2377,2169
1993,2384,2154
2007,2369,2147
1949,2346,2165
1925,2379,2158
1939,2331,2101
1963,2319,2050
1908,2282,2063
1903,2297,2099
1913,2309,2065
1882,2329,2066
1890,2335,2077
1927,2285,2072
1934,2276,2079
1891,2277,2053
1885,2353,2088
1900,2361,2033
1911,2341,2034
1884,2387,2101
1900,2407,2126
1922,2435,2015
1902,2503,2035
1825,2503,2131
1822,2495,2168
1820,2489,2147
1856,2447,2095
1872,2371,2096
1867,2386,2135
1868,2416,2164
1897,2462,2148
1926,2439,2131
1951,2364,2079
1955,2316,2027
1944,2299,2019
1913,2323,2023
1884,2390,2082
1963,2255,2111
1961,2249,2207
1890,2227,2087
1894,2250,2075
1896,2282,2097
1899,2322,2085
1889,2356,2083
1852,2385,2070
1806,2433,2022
1797,2467,2053
1780,2471,2051
1807,2453,2043
1823,2433,2055
1872,2483,2099
1853,2552,2084
1857,2525,2118
1889,2448,2112
1905,2352,2118
1954,2279,2155
1977,2278,2176
2022,2319,2157
2003,2381,2139
1936,2414,2124
1866,2398,2126
1854,2357,2109
1870,2312,2114
1889,2307,2088
1896,2307,2066
1899,2315,2055
1887,2330,2062
1883,2323,2059
1879,2318,2051
1887,2319,2050
1888,2337,2049
1898,2346,2044
1893,2339,2050
1899,2348,2062
1908,2377,2076
1928,2367,2121
1917,2406,2110
1897,2495,2040
1882,2489,2052
1857,2549,2122
1881,2352,2111
1884,2351,2111
1888,2324,2118
1890,2276,2105
1867,2289,2144
1851,2323,2163
1858,2379,2148
1895,2373,2119
1909,2343,2052
1911,2324,2057
1900,2293,2104
1913,2293,2091
1895,2283,2081
1866,2327,2098
1920,2294,2052
1939,2267,2057
1907,2329,2064
1879,2332,2064
1867,2349,2045
1853,2342,2059
1840,2368,2063
1829,2389,2056
1806,2437,2044
1782,2487,2058
1799,2491,2062
1841,2536,2083
1873,2612,2118
1877,2638,2099
1894,2515,2114
1939,2400,2126
1967,2296,2210
2015,2249,2198
2024,2274,2122
1970,2337,2109
1907,2351,2088
1867,2343,2062
1866,2340,2068
1874,2334,2060
1891,2315,2039
1881,2307,2021
1881,2312,2022
1882,2319,2020
1880,2329,2027
1869,2336,2019
1874,2345,2007
1873,2348,2001
1878,2354,2013
1863,2370,2012
1868,2397,2007
1871,2429,2020
1877,2474,2063
1858,2510,2042
1860,2538,2023
1815,2550,2100
1775,2541,2091
1790,2482,2097
1816,2401,2076
1845,2315,2035
1858,2260,2044
1874,2238,2069
1893,2259,2091
1902,2304,2121
1922,2335,2137
1913,2358,2091
1891,2374,2050
1882,2383,2025
1880,2381,2010
1872,2358,2010
1883,2341,2016
1877,2334,2012
1873,2312,2006
1859,2308,2027
1853,2326,2031
1857,2349,2034
1856,2375,2042
1862,2398,2019
1838,2425,1994
1825,2446,2020
1806,2491,2041
1816,2559,2085
1812,2596,2075
1837,2586,2013
1871,2493,2066
1875,2365,2047
1896,2274,2075
1941,2230,2124
1976,2220,2133
2012,2272,2138
1967,2341,2123
1871,2401,2051
1835,2433,2065
1856,2425,2080
1885,2385,2039
1887,2358,2022
1894,2340,2011
1895,2314,2023
1877,2311,2032
1881,2310,2022
1880,2323,2005
1887,2327,2018
1886,2335,2002
1883,2350,1995
1885,2363,1990
1888,2378,2011
1890,2407,2046
1882,2452,2066
1887,2523,2071
1891,2555,2087
1843,2599,2071
1807,2588,2090
1805,2512,2086
1835,2374,2001
1866,2272,1966
1892,2212,1996
1885,2192,2067
1862,2213,2145
1858,2292,2201
1883,2397,2172
1874,2461,2075
1813,2449,1965
1851,2379,1999
1861,2332,2078
1879,2312,2045
1891,2322,2034
1883,2323,2045
1884,2331,2044
1878,2336,2035
1874,2345,2031
1863,2349,2040
1865,2370,2039
1857,2380,2043
1851,2403,2025
1834,2419,2025
1808,2447,2035
1803,2470,2061
1838,2547,2119
1869,2619,2076
1905,2618,2023
1901,2485,2011
1877,2339,2061
1913,2239,2133
1973,2191,2167
2006,2221,2166
2016,2299,2163
1944,2364,2086
1893,2401,2041
1863,2417,2107
1835,2415,2073
1850,2396,2017
1859,2364,2013
1871,2345,2036
1878,2331,2044
1876,2319,2024
1873,2311,2003
1877,2314,1996
1881,2321,2018
1875,2332,2023
1881,2350,2006
1886,2357,1994
1887,2358,1988
1883,2368,2001
1894,2379,2023
1889,2419,2032
1893,2443,2038
1910,2455,1990
1892,2454,1948
1833,2472,1983
1826,2500,2061
1796,2538,2051
1806,2516,2077
1885,2327,2051
1885,2325,2048
1884,2325,2046
1886,2325,2045
1890,2325,2046
1893,2327,2047
1894,2329,2050
1889,2340,2047
1880,2354,2049
1862,2370,2036
1845,2359,2016
1845,2347,2012
1841,2334,2016
1846,2329,2036
1845,2347,2039
1850,2377,2035
1844,2416,2015
1840,2455,2009
1817,2457,1981
1832,2512,2036
1843,2555,2083
1842,2603,1992
1856,2509,2016
1872,2391,2069
1900,2303,2098
1965,2259,2143
1994,2280,2153
1999,2334,2138
1947,2415,2082
1891,2459,2037
1869,2433,2034
1857,2389,2024
1857,2359,1999
1867,2333,1989
1865,2313,1998
1868,2302,2001
1867,2308,1991
1856,2305,1976
1871,2297,1978
1886,2306,1983
1879,2319,1972
1878,2331,1963
1879,2343,1985
1876,2359,1990
1872,2377,1990
1886,2404,2018
1889,2431,2024
1885,2440,2002
1898,2437,1975
1864,2471,2020
1844,2502,2088
1813,2541,2130
1811,2526,2113
1861,2480,2085
1868,2427,2034
1857,2356,1989
1828,2289,2063
1807,2287,2125
1790,2279,2123
1842,2387,2099
1880,2454,2107
1887,2406,2083
1914,2391,2017
1934,2333,1990
1970,2275,2022
1922,2282,2083
1795,2357,2018
1787,2443,1894
1824,2348,1918
1880,2386,1945
1898,2337,1971
1897,2305,1977
1900,2316,1964
1928,2316,1950
1915,2307,1958
1941,2338,1967
1949,2363,1972
1925,2407,1945
1900,2438,1923
1911,2427,1915
1920,2466,1932
1934,2591,1989
1891,2540,1992
1926,2535,1926
1933,2424,1985
1968,2357,2071
2012,2329,2100
2001,2348,2119
1976,2389,2094
1951,2418,2067
1925,2413,2045
1903,2395,1996
1915,2366,1967
1926,2340,1991
1932,2339,1993
1921,2345,1975
1927,2336,1967
1922,2318,1969
1931,2313,1973
1941,2310,1972
1939,2317,1966
1939,2314,1954
1951,2337,1964
1950,2350,1967
1954,2382,1965
1948,2423,1970
1951,2444,1962
1964,2445,1943
1968,2437,1934
1945,2488,1953
1893,2546,2007
1875,2582,1973
1903,2522,1979
1911,2443,2004
1917,2377,1996
1897,2346,2018
1879,2360,2039
1864,2390,2054
1895,2399,2062
1905,2390,2047
1906,2355,2014
1929,2313,2000
1950,2300,1992
1949,2305,2013
1921,2328,2010
1907,2349,2016
1912,2365,2010
1911,2365,1993
1891,2354,1989
1880,2351,1977
1887,2351,1968
1897,2351,1957
1896,2359,1967
1903,2374,1956
1895,2385,1965
1887,2400,1957
1883,2413,1966
1891,2419,1967
1908,2406,1950
1906,2405,1945
1914,2433,1959
1921,2562,2034
1895,2521,2005
1900,2512,1939
1924,2438,2020
1967,2360,2028
1965,2344,2051
1966,2349,2088
1977,2379,2090
1938,2405,2076
1902,2414,2037
1910,2394,1992
1915,2358,2005
1925,2339,2010
1929,2343,2005
1935,2344,1990
1930,2362,2002
1928,2373,1994
1937,2374,1995
1942,2355,2001
1944,2349,1988
1944,2346,1981
1935,2346,1975
1933,2357,1976
1930,2369,1961
1934,2376,1970
1942,2381,1973
1945,2388,1974
1946,2390,1976
1944,2399,1972
1938,2346,2028
1938,2348,2025
1937,2350,2022
1939,2354,2023
1926,2361,2028
1917,2366,2050
1913,2376,2078
1906,2386,2091
1895,2401,2092
1902,2400,2072
1899,2396,2045
1919,2392,2016
1925,2370,1991
1930,2353,1999
1928,2340,1994
1928,2344,2001
1931,2342,2011
1923,2346,2014
1922,2345,2007
1910,2339,2001
1913,2344,1993
1914,2357,1993
1912,2359,1998
1914,2380,2009
1919,2392,2021
1908,2413,2024
1918,2480,2064
1922,2487,2051
1944,2508,2017
1960,2501,2125
1988,2471,2051
1961,2426,2043
1978,2374,2043
1971,2397,2049
1953,2423,2047
1925,2409,2037
1917,2389,2028
1939,2361,2026
1936,2348,2015
1941,2344,2003
1941,2336,1993
1944,2345,2000
1946,2346,2001
1953,2345,2003
1945,2343,1994
1941,2350,1989
1947,2360,1984
1947,2355,1985
1952,2357,1978
1957,2367,1972
1963,2380,1983
1963,2390,1979
1971,2398,1986
1966,2395,1980
1967,2405,1975
1977,2402,1982
1971,2443,1995
1944,2521,2056
1955,2531,2015
1952,2486,2017
1984,2410,2032
1975,2367,2012
1927,2349,2031
1894,2363,2066
1892,2404,2095
1894,2421,2103
1908,2406,2095
1918,2392,2082
1908,2378,2053
1913,2382,2049
1922,2399,2052
1925,2408,2045
1921,2405,2027
1918,2383,2021
1912,2363,2019
1919,2339,2021
1927,2337,2021
1925,2338,2032
1925,2352,2031
1922,2358,2012
1921,2360,2011
1924,2367,2013
1915,2368,2010
1920,2383,1994
1913,2386,1994
1913,2387,1997
1918,2409,2004
1910,2409,1994
1898,2431,1999
1884,2448,1999
1870,2485,2016
1890,2566,2059
1893,2528,2016
1891,2453,1986
1958,2339,2036
2004,2277,2041
1980,2278,2063
1965,2315,2077
1937,2379,2058
1919,2418,2040
1911,2415,2016
1908,2412,2007
1902,2386,2003
1908,2366,1995
1916,2357,1982
1927,2354,1975
1933,2371,1974
1931,2366,1977
1932,2356,1983
1930,2352,1987
1931,2348,1995
1925,2353,1992
1926,2359,1994
1933,2363,1993
1932,2381,2002
1940,2408,2012
1945,2440,2014
1967,2469,2010
1989,2499,2027
1989,2515,2043
1986,2477,1975
1972,2421,1945
1933,2383,1978
1891,2356,1976
1870,2330,2015
1861,2326,2059
1870,2350,2087
1872,2378,2081
1879,2407,2078
1893,2409,2085
1915,2404,2043
1931,2374,2003
1941,2353,2000
1946,2357,2015
1937,2371,2009
1932,2382,2010
1934,2368,2011
1918,2360,2008
1918,2351,2003
1914,2347,2005
1910,2350,2000
1907,2360,1997
1907,2377,1977
1898,2384,1959
1883,2391,1963
1871,2406,1978
1862,2427,1981
1858,2497,2029
1901,2604,2120
1929,2559,2001
1940,2413,1934
1998,2284,2038
2036,2309,2142
1998,2363,2151
1933,2439,2081
1914,2467,2052
1907,2430,2025
1897,2406,2005
1911,2366,2016
1914,2345,2031
1917,2338,2015
1914,2350,1990
1912,2350,1992
1917,2351,1995
1936,2347,2003
1934,2337,2003
1932,2347,2001
1934,2372,2011
1943,2381,2005
1938,2379,1991
1927,2457,2024
1928,2459,2023
1916,2500,2034
1888,2605,2111
1895,2545,2040
1914,2431,1956
1932,2301,1985
1920,2263,1989
1889,2299,2060
1837,2365,2131
1854,2416,2100
1875,2435,2069
1888,2397,2054
1890,2339,2041
1900,2323,2035
1908,2330,2034
1910,2341,2018
1900,2347,2011
1882,2364,2019
1889,2367,2023
1890,2369,2022
1878,2373,2012
1882,2369,2014
1882,2363,1999
1885,2357,1995
1890,2361,1995
1889,2351,1997
1887,2367,2006
1885,2396,2012
1888,2428,2002
1889,2448,1979
1879,2437,1962
1868,2457,1974
1877,2507,2013
1879,2508,1964
1884,2467,1987
1910,2407,2012
1921,2359,2052
1947,2350,2080
1967,2367,2100
1967,2389,2093
1981,2410,2059
1976,2431,2065
1938,2435,2046
1897,2415,2011
1905,2371,2016
1925,2341,2013
1929,2333,2006
1917,2333,1996
1898,2330,1995
1906,2333,1995
1919,2331,1997
1926,2337,2000
1928,2345,2003
1923,2358,1998
1918,2367,1994
1934,2371,1993
1942,2367,1986
1945,2365,1983
1947,2394,1998
1949,2417,2009
1963,2437,2012
1977,2434,1998
1975,2446,1987
1928,2504,2047
1919,2542,2045
1884,2541,2033
1925,2462,2042
1923,2358,2025
1927,2320,2032
1901,2335,2073
1874,2373,2099
1875,2410,2111
1902,2416,2102
1913,2388,2070
1919,2359,2044
1930,2347,2030
1946,2337,2030
1917,2344,2017
1924,2346,2015
1914,2356,2025
1914,2355,2022
1915,2346,2025
1902,2343,2016
1903,2337,2007
1904,2336,2002
1902,2343,2002
1904,2347,2005
1902,2357,2001
1902,2379,1995
1894,2393,1990
1878,2421,2001
1871,2438,2016
1890,2455,1988
1902,2517,2037
1920,2537,2052
1909,2553,1972
1914,2513,2047
1970,2384,2022
1942,2328,2058
1980,2321,2111
1995,2347,2110
1954,2392,2081
1907,2423,2057
1888,2414,2040
1890,2393,2003
1912,2365,2005
1915,2335,2011
1907,2317,2001
1907,2323,1991
1902,2339,1998
1881,2341,1985
1891,2326,1978
1902,2339,1997
1904,2327,1989
1904,2352,1982
1918,2361,1972
1936,2370,1995
1937,2363,2010
1936,2362,2019
1941,2382,2031
1936,2401,2055
1953,2425,2093
1949,2439,2072
1926,2458,2015
1867,2453,1991
1824,2454,2045
1821,2506,2101
1827,2521,2104
1884,2493,2093
1903,2426,2088
1939,2342,2112
1963,2333,2107
1932,2383,2095
1868,2385,2118
1858,2378,2139
1888,2395,2079
1880,2373,2048
1882,2328,2045
1921,2307,2067
1930,2298,2085
1921,2300,2065
1884,2323,2060
1889,2311,2066
1891,2315,2069
1863,2328,2043
1844,2333,2031
1862,2323,2058
1888,2331,2054
1877,2362,2040
1865,2396,2044
1847,2431,2034
1826,2458,2021
1813,2463,2029
1818,2463,2014
1830,2497,2062
1845,2527,2048
1873,2537,2084
1909,2460,2103
1962,2356,2125
1997,2231,2164
1962,2366,2141
1999,2390,2116
1990,2360,2134
1965,2391,2120
1893,2395,2088
1880,2379,2072
1859,2377,2039
1868,2334,2048
1888,2327,2034
1914,2491,2034
1913,2494,2029
1913,2497,2027
1915,2500,2025
1916,2502,2026
1917,2504,2027
1917,2505,2027
1902,2531,2008
1877,2557,2076
1834,2569,2121
1829,2522,2151
1843,2445,2087
1847,2361,2037
1873,2307,2093
1890,2278,2110
1876,2279,2116
1867,2303,2128
1872,2342,2104
1875,2355,2075
1879,2349,2052
1881,2329,2060
1892,2326,2058
1904,2321,2062
1895,2333,2057
1893,2328,2052
1879,2333,2053
1871,2339,2044
1856,2340,2045
1856,2340,2045
1849,2347,2050
1848,2356,2045
1856,2371,2053
1851,2384,2036
1848,2402,2036
1836,2432,2043
1829,2461,2031
1818,2481,2060
1855,2530,2115
1829,2579,2059
1838,2591,2053
1875,2521,2068
1888,2364,2052
1939,2272,2142
1990,2227,2140
2030,2218,2102
2015,2287,2096
1935,2343,2057
1874,2388,2046
1845,2397,2060
1860,2393,2054
1885,2387,2051
1887,2380,2029
1881,2359,2023
1881,2352,2029
1870,2340,2014
1878,2324,2013
1870,2326,2005
1874,2325,1995
1878,2341,1990
1883,2348,1992
1892,2347,1973
1891,2354,1993
1884,2372,2005
1888,2398,2022
1909,2432,2063
1932,2469,2037
1895,2554,1985
1839,2556,2026
1811,2563,2099
1850,2507,2079
1875,2412,2034
1896,2308,2048
1922,2263,2070
1920,2266,2105
1873,2301,2112
1854,2371,2130
1863,2420,2104
1867,2423,2031
1865,2383,1998
1897,2339,2023
1898,2307,2043
1907,2310,2046
1913,2306,2047
1900,2319,2052
1884,2333,2046
1859,2345,2025
1838,2359,2032
1846,2354,2029
1847,2364,2016
1846,2370,2013
1848,2385,2026
1833,2410,2012
1811,2441,2015
1790,2439,2045
1789,2474,2056
1839,2509,2123
1836,2559,2067
1870,2527,2065
1908,2420,2040
1904,2333,2117
1951,2282,2162
2014,2267,2136
1997,2316,2102
1885,2368,2066
1843,2392,2046
1847,2388,2041
1859,2369,2058
1866,2338,2044
1872,2330,2035
1866,2339,2025
1848,2341,2017
1849,2332,2028
1856,2321,2034
1871,2326,2010
1887,2334,1983
1872,2345,1992
1868,2354,1982
1872,2369,1999
1875,2383,2020
1868,2410,2014
1855,2433,2028
1871,2446,2052
1875,2504,2031
1844,2513,2052
1793,2523,2066
1786,2538,2090
1799,2418,2036
1830,2331,1979
1876,2257,2018
1871,2241,2069
1848,2249,2102
1829,2279,2132
1846,2341,2138
1862,2377,2109
1845,2390,2072
1850,2378,2042
1851,2366,2039
1858,2359,2036
1866,2338,2020
1870,2336,2028
1864,2338,2039
1854,2342,2032
1845,2354,2037
1844,2349,2037
1851,2354,2037
1852,2367,2041
1850,2395,2040
1850,2404,2023
1822,2432,2007
1817,2435,2048
1801,2470,2058
1823,2504,2087
1832,2533,2107
1848,2479,2030
1859,2368,2002
1910,2289,2113
1984,2261,2164
2027,2285,2152
1963,2366,2109
1871,2442,2037
1816,2435,2042
1856,2403,2066
1887,2353,2043
1887,2327,2019
1887,2317,2012
1867,2316,2005
1856,2319,2015
1851,2305,2031
1870,2329,2032
1875,2336,2003
1850,2477,2015
1849,2478,2020
1849,2476,2021
1851,2477,2022
1852,2476,2030
1815,2507,2051
1787,2512,2074
1797,2446,2062
1824,2369,2017
1871,2304,2033
1887,2264,2081
1866,2279,2113
1830,2315,2102
1835,2357,2099
1861,2372,2083
1862,2362,2055
1881,2354,2058
1898,2343,2076
1892,2362,2061
1884,2359,2024
1874,2340,2033
1863,2350,2012
1843,2337,2011
1839,2334,2023
1850,2334,2023
1848,2334,2021
1853,2338,2023
1853,2361,2027
1845,2385,2014
1826,2413,2002
1804,2432,2033
1783,2450,2034
1787,2467,2021
1836,2496,2079
1827,2536,2052
1865,2499,2060
1892,2420,2043
1899,2331,2078
1947,2295,2133
1987,2288,2137
1968,2330,2105
1919,2393,2089
1849,2423,2046
1829,2418,2034
1858,2396,2043
1873,2361,2013
1873,2336,1999
1869,2323,1996
1859,2319,1996
1863,2301,1999
1863,2300,2006
1870,2302,2015
1886,2315,1983
1883,2329,1980
1896,2333,2004
1900,2355,2000
1904,2382,2014
1900,2397,2040
1915,2428,2051
1911,2468,2048
1895,2487,2004
1866,2511,1983
1825,2519,2053
1803,2521,2057
1827,2487,2053
1829,2425,2050
1864,2350,2060
1894,2307,2089
1889,2301,2102
1853,2323,2087
1825,2362,2091
1840,2390,2111
1842,2394,2070
1852,2369,2025
1871,2349,2019
1889,2326,2030
1887,2307,2048
1889,2317,2042
1901,2302,2027
1890,2304,2040
1886,2313,2046
1861,2323,2024
1846,2329,2019
1847,2330,2023
1845,2340,2024
1830,2367,2023
1823,2390,2023
1824,2429,2004
1803,2450,2004
1796,2470,2020
1813,2517,2057
1802,2579,2038
1819,2575,2015
